OID_;CID;RASTERVALU;OID_1;CID_1;RASTERVALU_1;OID_12;CID_12;RASTERVALU_12
;1;235;4277;1;2306;4277;1;333
;1;225;4278;1;2565;4278;1;333
;1;220;4279;1;2464;4279;1;321
;1;244;4280;1;2574;4280;1;333
;1;236;4281;1;3231;4281;1;332
;1;181;4282;1;3018;4282;1;332
;1;250;4283;1;1894;4283;1;333
;1;250;4284;1;1850;4284;1;411
;1;242;4285;1;2087;4285;1;333
;1;250;4286;1;1856;4286;1;243
;1;233;4287;1;1980;4287;1;321
;1;231;4288;1;2366;4288;1;333
;1;243;4289;1;2312;4289;1;321
;1;148;4290;1;2459;4290;1;332
;1;250;4291;1;1851;4291;1;231
;1;249;4292;1;1981;4292;1;333
;1;229;4293;1;2175;4293;1;333
;1;246;4294;1;2460;4294;1;321
;1;215;4295;1;2461;4295;1;333
;1;250;4296;1;1851;4296;1;212
;1;250;4297;1;2449;4297;1;333
;1;240;4298;1;2554;4298;1;332
;1;224;4299;1;2093;4299;1;332
;1;209;4300;1;1690;4300;1;324
;1;244;4301;1;2356;4301;1;333
;1;250;4302;1;1852;4302;1;411
;1;250;4303;1;1853;4303;1;243
;1;239;4304;1;1987;4304;1;333
;1;250;4305;1;1870;4305;1;242
;1;211;4306;1;1527;4306;1;333
;1;212;4307;1;2030;4307;1;321
;1;234;4308;1;1531;4308;1;243
;1;216;4309;1;2439;4309;1;321
;1;250;4310;1;1849;4310;1;212
;1;242;4311;1;2533;4311;1;321
;1;235;4312;1;2223;4312;1;333
;1;242;4313;1;1999;4313;1;324
;1;250;4314;1;1430;4314;1;311
;1;221;4315;1;2156;4315;1;321
;1;237;4316;1;2224;4316;1;333
;1;216;4317;1;2499;4317;1;332
;1;236;4318;1;2888;4318;1;333
;1;207;4319;1;3695;4319;1;332
;1;250;4320;1;1850;4320;1;411
;1;250;4321;1;1854;4321;1;411
;1;235;4322;1;2030;4322;1;333
;1;224;4323;1;2908;4323;1;321
;1;194;4324;1;2220;4324;1;333
;1;250;4325;1;1852;4325;1;411
;1;250;4326;1;1943;4326;1;212
;1;244;4327;1;3013;4327;1;332
;1;225;4328;1;1367;4328;1;333
;1;250;4329;1;1860;4329;1;243
;1;250;4330;1;1877;4330;1;212
;1;248;4331;1;1876;4331;1;333
;1;190;4332;1;3134;4332;1;333
;1;242;4333;1;2764;4333;1;333
;1;240;4334;1;2684;4334;1;332
;1;233;4335;1;2296;4335;1;333
;1;244;4336;1;2324;4336;1;332
;1;250;4337;1;1851;4337;1;411
;1;220;4338;1;2082;4338;1;332
;1;250;4339;1;1852;4339;1;243
;1;245;4340;1;1699;4340;1;333
;1;239;4341;1;2002;4341;1;243
;1;250;4342;1;1849;4342;1;211
;1;238;4343;1;2289;4343;1;321
;1;196;4344;1;2346;4344;1;332
;1;230;4345;1;2566;4345;1;333
;1;218;4346;1;2567;4346;1;333
;1;204;4347;1;1861;4347;1;333
;1;221;4348;1;2204;4348;1;332
;1;241;4349;1;2357;4349;1;333
;1;247;4350;1;2296;4350;1;321
;1;243;4351;1;2340;4351;1;332
;1;250;4352;1;1867;4352;1;243
;1;239;4353;1;2092;4353;1;333
;1;216;4354;1;2851;4354;1;333
;1;243;4355;1;2354;4355;1;332
;1;234;4356;1;2139;4356;1;333
;1;194;4357;1;3420;4357;1;332
;1;238;4358;1;2084;4358;1;333
;1;230;4359;1;2420;4359;1;333
;1;213;4360;1;2013;4360;1;333
;1;247;4361;1;2867;4361;1;333
;1;237;4362;1;3076;4362;1;321
;1;215;4363;1;1964;4363;1;332
;1;223;4364;1;2110;4364;1;321
;1;227;4365;1;2607;4365;1;333
;1;201;4366;1;1736;4366;1;332
;1;226;4367;1;2097;4367;1;332
;1;246;4368;1;1561;4368;1;333
;1;204;4369;1;2248;4369;1;332
;1;229;4370;1;2163;4370;1;333
;1;236;4371;1;2982;4371;1;332
;1;215;4372;1;2036;4372;1;333
;1;244;4373;1;2710;4373;1;321
;1;222;4374;1;2472;4374;1;332
;1;250;4375;1;1875;4375;1;212
;1;249;4376;1;1966;4376;1;212
;1;242;4377;1;2707;4377;1;321
;1;242;4378;1;2889;4378;1;333
;1;158;4379;1;2870;4379;1;332
;1;250;4380;1;1860;4380;1;212
;1;230;4381;1;1981;4381;1;333
;1;250;4382;1;1861;4382;1;212
;1;240;4383;1;2183;4383;1;321
;1;186;4384;1;3573;4384;1;332
;1;250;4385;1;1849;4385;1;211
;1;201;4386;1;1826;4386;1;333
;1;224;4387;1;2314;4387;1;321
;1;189;4388;1;2936;4388;1;332
;1;182;4389;1;3473;4389;1;332
;1;207;4390;1;2944;4390;1;332
;1;236;4391;1;2883;4391;1;332
;1;228;4392;1;1749;4392;1;333
;1;237;4393;1;3008;4393;1;332
;1;231;4394;1;2756;4394;1;332
;1;249;4395;1;1901;4395;1;243
;1;248;4396;1;2249;4396;1;333
;1;232;4397;1;2381;4397;1;321
;1;249;4398;1;2604;4398;1;333
;1;239;4399;1;2173;4399;1;333
;1;250;4400;1;1853;4400;1;411
;1;233;4401;1;1998;4401;1;333
;1;250;4402;1;1848;4402;1;411
;1;240;4403;1;2376;4403;1;333
;1;250;4404;1;1848;4404;1;411
;1;196;4405;1;2237;4405;1;333
;1;170;4406;1;2662;4406;1;332
;1;250;4407;1;1851;4407;1;243
;1;241;4408;1;2476;4408;1;333
;1;206;4409;1;2933;4409;1;321
;1;250;4410;1;1855;4410;1;212
;1;223;4411;1;2452;4411;1;333
;1;237;4412;1;1589;4412;1;311
;1;215;4413;1;2289;4413;1;321
;1;209;4414;1;2550;4414;1;332
;1;238;4415;1;2777;4415;1;333
;1;186;4416;1;2749;4416;1;332
;1;235;4417;1;2519;4417;1;333
;1;247;4418;1;2162;4418;1;321
;1;250;4419;1;1851;4419;1;212
;1;244;4420;1;2353;4420;1;333
;1;250;4421;1;1867;4421;1;212
;1;250;4422;1;1851;4422;1;411
;1;250;4423;1;1867;4423;1;243
;1;250;4424;1;1849;4424;1;243
;1;237;4425;1;2156;4425;1;333
;1;209;4426;1;1516;4426;1;321
;1;228;4427;1;2825;4427;1;333
;1;221;4428;1;2058;4428;1;332
;1;216;4429;1;2355;4429;1;321
;1;230;4430;1;2181;4430;1;321
;1;179;4431;1;2282;4431;1;333
;1;249;4432;1;1881;4432;1;332
;1;238;4433;1;2746;4433;1;321
;1;239;4434;1;2784;4434;1;333
;1;242;4435;1;1952;4435;1;321
;1;250;4436;1;1883;4436;1;212
;1;250;4437;1;1876;4437;1;212
;1;247;4438;1;2619;4438;1;333
;1;223;4439;1;3263;4439;1;332
;1;237;4440;1;2246;4440;1;333
;1;228;4441;1;2030;4441;1;333
;1;238;4442;1;2982;4442;1;333
;1;199;4443;1;2764;4443;1;332
;1;241;4444;1;2948;4444;1;332
;1;239;4445;1;2166;4445;1;333
;1;201;4446;1;1742;4446;1;321
;1;171;4447;1;2579;4447;1;333
;1;250;4448;1;1865;4448;1;243
;1;203;4449;1;2410;4449;1;332
;1;232;4450;1;2468;4450;1;321
;1;233;4451;1;2954;4451;1;332
;1;232;4452;1;2113;4452;1;333
;1;250;4453;1;1851;4453;1;211
;1;221;4454;1;1957;4454;1;324
;1;250;4455;1;1912;4455;1;212
;1;250;4456;1;1850;4456;1;211
;1;225;4457;1;2328;4457;1;333
;1;240;4458;1;1749;4458;1;333
;1;250;4459;1;1848;4459;1;411
;1;213;4460;1;2408;4460;1;321
;1;232;4461;1;2903;4461;1;332
;1;235;4462;1;2767;4462;1;321
;1;235;4463;1;2306;4463;1;333
;1;241;4464;1;2018;4464;1;333
;1;239;4465;1;2767;4465;1;321
;1;250;4466;1;1851;4466;1;411
;1;245;4467;1;2200;4467;1;333
;1;250;4468;1;1893;4468;1;212
;1;250;4469;1;1861;4469;1;411
;1;226;4470;1;2993;4470;1;333
;1;250;4471;1;1850;4471;1;243
;1;210;4472;1;1702;4472;1;332
;1;223;4473;1;2176;4473;1;333
;1;250;4474;1;1882;4474;1;212
;1;234;4475;1;1722;4475;1;324
;1;250;4476;1;1846;4476;1;231
;1;250;4477;1;2708;4477;1;321
;1;218;4478;1;2457;4478;1;321
;1;190;4479;1;2354;4479;1;333
;1;224;4480;1;2169;4480;1;333
;1;188;4481;1;2570;4481;1;333
;1;223;4482;1;2346;4482;1;321
;1;239;4483;1;2960;4483;1;333
;1;250;4484;1;1914;4484;1;212
;1;197;4485;1;2264;4485;1;333
;1;250;4486;1;1847;4486;1;411
;1;243;4487;1;2672;4487;1;333
;1;250;4488;1;1846;4488;1;411
;1;244;4489;1;2314;4489;1;333
;1;229;4490;1;2323;4490;1;333
;1;250;4491;1;1848;4491;1;411
